Date(UTC),Julian Date,TS,Photon Flux [0.1-100 GeV](photons cm-2 s-1),Photon Flux Error(photons cm-2 s-1)
Apr 21 2017,2457866,661.88,9.27e-07,6.6e-08
Apr 28 2017,2457873,437.88,7.1e-07,6e-08
May 05 2017,2457880,579.9,8.46e-07,6.2e-08
May 12 2017,2457887,722.51,9.65e-07,6.4e-08
May 19 2017,2457894,616.58,8.88e-07,6.5e-08
May 26 2017,2457901,304.25,5.46e-07,5.4e-08
Jun 02 2017,2457907,212.53,4.42e-07,5e-08
Jun 09 2017,2457914,105.14,2.88e-07,4.7e-08
Jun 16 2017,2457921,151.47,3.32e-07,4.5e-08
Jun 23 2017,2457928,128.24,2.9e-07,4.2e-08
Jun 30 2017,2457935,49.97,2.46e-07,5.4e-08
Jul 07 2017,2457943,88.62,2.44e-07,3.8e-08
Jul 14 2017,2457950,52.69,1.88e-07,4.1e-08
Jul 21 2017,2457957,189.5,4.21e-07,5e-08
Jul 28 2017,2457964,88.65,2.52e-07,4.3e-08
Aug 04 2017,2457970,98.25,2.6e-07,4.3e-08
Aug 11 2017,2457977,87.38,2.53e-07,4.5e-08
Aug 18 2017,2457984,91.18,3.12e-07,4.8e-08
Aug 25 2017,2457991,78.94,2.73e-07,4.6e-08
Sep 01 2017,2457998,48.15,1.88e-07,4.4e-08
Sep 08 2017,2458005,220.48,4.8e-07,5.4e-08
Sep 15 2017,2458012,100.81,3.34e-07,5.7e-08
Sep 22 2017,2458019,185.27,3.61e-07,4.6e-08
Sep 29 2017,2458026,125.51,3.31e-07,4.7e-08
Oct 06 2017,2458033,145.21,3.8e-07,5e-08
Oct 13 2017,2458040,79.02,2.77e-07,4.5e-08
Oct 20 2017,2458047,132.3,3.24e-07,4.7e-08
Oct 27 2017,2458054,157.37,3.72e-07,5e-08
Nov 03 2017,2458061,214.2,4.89e-07,5.6e-08
Nov 10 2017,2458068,412.39,6.93e-07,5.9e-08
Nov 17 2017,2458075,574.15,8.71e-07,6.5e-08
Nov 24 2017,2458082,767.86,1.18e-06,8e-08
Dec 01 2017,2458089,422.36,8.24e-07,6.8e-08
Dec 08 2017,2458096,217.53,5.03e-07,5.7e-08
Dec 15 2017,2458103,127.74,4.25e-07,6.1e-08
Dec 22 2017,2458110,224.3,5.94e-07,6.6e-08
Dec 29 2017,2458117,743.3,1.05e-06,7.1e-08
Jan 05 2018,2458123,990.21,1.27e-06,8e-08
Jan 12 2018,2458130,517.92,8.35e-07,6.6e-08
Jan 19 2018,2458137,380.37,8.07e-07,7.1e-08
Jan 26 2018,2458144,425.7,7.59e-07,6.5e-08
Feb 02 2018,2458151,461.85,8.21e-07,6.7e-08
Feb 09 2018,2458158,909.18,1.27e-06,8e-08
Feb 16 2018,2458165,669.46,1.05e-06,7.4e-08
Feb 23 2018,2458172,338.12,6.14e-07,5.9e-08
Mar 02 2018,2458181,348.62,6.17e-07,5.7e-08
Mar 09 2018,2458188,252.99,5.46e-07,5.7e-08
Mar 16 2018,2458195,68.18,5.16e-07,1.1e-07
Apr 06 2018,2458216,17.37,2.47e-07,9.2e-08
Apr 27 2018,2458237,35.79,5.46e-07,1.55e-07
May 04 2018,2458244,187.75,3.19e-07,3.7e-08
May 11 2018,2458251,175.73,4.07e-07,5.1e-08
May 18 2018,2458258,183.37,3.39e-07,3.9e-08
May 25 2018,2458265,171.54,3.01e-07,3.6e-08
Jun 01 2018,2458272,271.09,3.87e-07,3.9e-08
Jun 08 2018,2458279,190.38,3.97e-07,4.5e-08
Jun 22 2018,2458293,189.76,2.86e-07,3.3e-08
Jun 29 2018,2458300,112.15,3.7e-07,5.6e-08
Jul 06 2018,2458307,93.3,2.39e-07,3.9e-08
Jul 13 2018,2458314,78.57,2.56e-07,4.3e-08
Jul 20 2018,2458321,150.76,2.75e-07,3.6e-08
Jul 27 2018,2458328,71.32,3.16e-07,6.1e-08
Aug 03 2018,2458334,340.22,4.2e-07,4e-08
Aug 10 2018,2458341,345.53,3.94e-07,3.5e-08
Aug 17 2018,2458348,193.11,4.87e-07,6e-08
Aug 24 2018,2458355,164.07,4.32e-07,5.7e-08
Aug 31 2018,2458362,96.22,4.5e-07,7.6e-08
Sep 07 2018,2458369,110.53,4.25e-07,6.1e-08
Sep 14 2018,2458376,344.32,4.76e-07,4.3e-08
Sep 21 2018,2458383,428.1,4.44e-07,3.5e-08
Sep 28 2018,2458390,387.42,4.14e-07,3.4e-08
Oct 05 2018,2458397,397.87,5.81e-07,4.9e-08
Oct 12 2018,2458404,2066.68,2.72e-06,1.2e-07
Oct 19 2018,2458411,299.6,4.61e-07,4.4e-08
Oct 26 2018,2458418,191.12,4.48e-07,5.3e-08
Nov 02 2018,2458425,104.64,2.88e-07,4.5e-08
Nov 09 2018,2458432,267.96,5.39e-07,5.6e-08
Nov 16 2018,2458439,217.45,3.72e-07,4.2e-08
Nov 23 2018,2458446,256.53,2.99e-07,3.1e-08
Nov 30 2018,2458453,123.89,3.16e-07,4.7e-08
Dec 07 2018,2458460,52.06,2.44e-07,4.8e-08
Dec 14 2018,2458467,98.17,2.32e-07,3.8e-08
Dec 21 2018,2458474,152.11,2.52e-07,3.3e-08
Dec 28 2018,2458481,147.1,2.64e-07,3.3e-08
Jan 04 2019,2458488,122.39,2.08e-07,2.9e-08
Jan 11 2019,2458495,133.34,3.1e-07,4.4e-08
Jan 18 2019,2458502,91.29,2.63e-07,4.3e-08
Jan 25 2019,2458509,93.24,2.88e-07,4.6e-08
Feb 01 2019,2458515,124.66,3.11e-07,4.3e-08
Feb 08 2019,2458522,294.12,5.52e-07,5.3e-08
Feb 15 2019,2458529,274.35,3.99e-07,4.1e-08
Feb 22 2019,2458536,282.79,5.31e-07,5.4e-08
Mar 01 2019,2458546,283.88,5.16e-07,5.3e-08
Mar 08 2019,2458553,412.86,6.63e-07,5.9e-08
Mar 15 2019,2458560,321.48,6.22e-07,5.9e-08
Mar 22 2019,2458567,355.2,7.8e-07,7.2e-08
Mar 29 2019,2458574,645.67,1.1e-06,8e-08
Apr 05 2019,2458580,1081.96,1.29e-06,7e-08
Apr 12 2019,2458587,541.6,9.14e-07,7e-08
Apr 19 2019,2458594,233.78,5.86e-07,6.4e-08
Apr 26 2019,2458601,408.99,8.15e-07,7.3e-08
May 03 2019,2458608,1363.86,1.45e-06,8e-08
May 10 2019,2458615,781.21,9.83e-07,6.4e-08
May 17 2019,2458622,305.3,5.65e-07,5.3e-08
May 24 2019,2458629,399.03,6.01e-07,5e-08
May 31 2019,2458636,413.34,5.26e-07,4.6e-08
Jun 07 2019,2458643,438.03,5.26e-07,4.3e-08
Jun 14 2019,2458650,410.53,5.46e-07,4.6e-08
Jun 21 2019,2458657,544.47,7.63e-07,6e-08
Jun 28 2019,2458664,275.6,5.25e-07,5.3e-08
Jul 05 2019,2458671,383.36,6.26e-07,5.4e-08
Jul 12 2019,2458678,297.02,5.73e-07,5.3e-08
Jul 19 2019,2458685,242.76,4.79e-07,5e-08
Jul 26 2019,2458692,351.77,4.64e-07,4.2e-08
Aug 02 2019,2458699,123.47,3.42e-07,5.2e-08
Aug 09 2019,2458706,209.82,5e-07,5.6e-08
Aug 16 2019,2458713,144.16,3.42e-07,4.8e-08
Aug 23 2019,2458720,45.54,2.06e-07,4.4e-08
Aug 30 2019,2458727,82.09,3.12e-07,5.3e-08
Sep 06 2019,2458733,68.86,3.32e-07,6.3e-08
Sep 13 2019,2458740,92.12,2.88e-07,4.8e-08
Sep 20 2019,2458747,65.21,2.2e-07,4.3e-08
Sep 27 2019,2458754,46.2,4.02e-07,1.11e-07
Oct 04 2019,2458762,38.52,2.11e-07,5e-08
Oct 11 2019,2458769,64.95,1.87e-07,3.8e-08
Oct 18 2019,2458776,34.02,1.83e-07,4.5e-08
Oct 25 2019,2458783,79.46,2.25e-07,4e-08
Nov 01 2019,2458789,28.22,1.28e-07,3.52e-08
Nov 08 2019,2458796,60.37,1.78e-07,3.7e-08
Nov 15 2019,2458803,117.67,2.81e-07,4.2e-08
Nov 22 2019,2458810,128.55,2.86e-07,4.3e-08
Nov 29 2019,2458817,62.65,1.94e-07,3.8e-08
Dec 06 2019,2458824,58.11,2.16e-07,4.3e-08
Dec 13 2019,2458831,39.01,1.76e-07,4.1e-08
Dec 20 2019,2458838,66.89,1.76e-07,3.2e-08
Dec 27 2019,2458845,94.5,1.9e-07,3.1e-08
Jan 03 2020,2458852,91.24,1.78e-07,2.8e-08
Jan 10 2020,2458859,78.75,1.84e-07,3.5e-08
Jan 17 2020,2458866,52.17,1.98e-07,4e-08
Jan 24 2020,2458873,57.75,1.84e-07,3.8e-08
Jan 31 2020,2458880,37.45,1.66e-07,4.1e-08
Feb 07 2020,2458886,34.01,1.29e-07,3.21e-08
Feb 14 2020,2458893,28.2,1.09e-07,3.16e-08
Feb 21 2020,2458900,45.37,1.64e-07,3.8e-08
Feb 28 2020,2458907,50.32,1.99e-07,4.2e-08
Mar 06 2020,2458916,55.76,2.06e-07,4.2e-08
Mar 13 2020,2458923,126.24,2.97e-07,4.3e-08
Mar 20 2020,2458930,22.98,1.5e-07,4.2e-08
Mar 27 2020,2458937,32.13,1.66e-07,4.4e-08
Apr 03 2020,2458943,19.88,1.24e-07,3.76e-08
Apr 10 2020,2458950,23.84,1.05e-07,3.16e-08
Apr 17 2020,2458957,14.53,9.05e-08,3.25e-08
Apr 24 2020,2458964,9.99,8.3e-08,3.49e-08
May 01 2020,2458972,14.74,1.06e-07,3.68e-08
May 08 2020,2458979,22.69,1.05e-07,3.1e-08
May 15 2020,2458986,40.78,1.36e-07,3.3e-08
May 22 2020,2458993,20.47,9.57e-08,2.9e-08
May 29 2020,2459000,44.68,1.3e-07,2.9e-08
Jun 05 2020,2459006,25.6,9.56e-08,2.69e-08
Jun 12 2020,2459013,33.96,9.73e-08,2.38e-08
Jun 19 2020,2459020,41.37,1.2e-07,2.99e-08
Jun 26 2020,2459027,21.21,9.73e-08,3.06e-08
Jul 03 2020,2459035,29.78,1.06e-07,2.95e-08
Jul 10 2020,2459042,15.43,1.01e-07,3.32e-08
Jul 17 2020,2459049,30.03,1.29e-07,3.54e-08
Jul 24 2020,2459056,15.44,9e-08,3.22e-08
Jul 31 2020,2459063,37.6,1.21e-07,2.98e-08
Aug 07 2020,2459069,10.88,7.75e-08,3.23e-08
Aug 14 2020,2459076,56.86,1.72e-07,3.7e-08
Aug 21 2020,2459083,48.19,1.59e-07,3.7e-08
Aug 28 2020,2459090,27.6,1.37e-07,3.6e-08
Sep 04 2020,2459096,28.47,1.7e-07,4.9e-08
Sep 11 2020,2459103,14.39,1.35e-07,4.74e-08
Sep 18 2020,2459110,41.08,1.78e-07,4.1e-08
Sep 25 2020,2459117,11.65,9.24e-08,3.69e-08
Oct 02 2020,2459125,0.22,2.68e-07,1.34e-07
Oct 09 2020,2459132,23.48,1.26e-07,3.67e-08
Oct 16 2020,2459139,40.9,1.3e-07,3.39e-08
Oct 23 2020,2459146,23.32,1.04e-07,3.3e-08
Oct 30 2020,2459153,21.05,8.41e-08,2.83e-08
Nov 06 2020,2459159,14.7,9.54e-08,3.38e-08
Nov 13 2020,2459166,19.71,1.01e-07,3.14e-08
Nov 20 2020,2459173,113.27,2.83e-07,4.2e-08
Nov 27 2020,2459180,52.51,1.64e-07,3.5e-08
Dec 04 2020,2459188,38.52,1.36e-07,3.4e-08
Dec 11 2020,2459195,41.62,1.38e-07,3.4e-08
Dec 18 2020,2459202,22.36,1.36e-07,3.84e-08
Dec 25 2020,2459209,66.5,1.51e-07,2.8e-08
Jan 01 2021,2459215,65.95,1.54e-07,2.8e-08
Jan 08 2021,2459222,81.45,1.59e-07,2.6e-08
Jan 15 2021,2459229,48.96,1.58e-07,3.3e-08
Jan 22 2021,2459236,63.65,1.95e-07,3.7e-08
Jan 29 2021,2459243,25.11,1.3e-07,3.59e-08
Feb 05 2021,2459250,51.64,2e-07,4.4e-08
Feb 12 2021,2459257,88.55,2.52e-07,4.1e-08
Feb 19 2021,2459264,63.09,1.88e-07,3.6e-08
Feb 26 2021,2459271,33.26,1.85e-07,4.3e-08
Mar 05 2021,2459280,42.03,1.58e-07,3.8e-08
Mar 12 2021,2459287,80.92,2.34e-07,4.1e-08
Mar 19 2021,2459294,24.4,1.26e-07,3.61e-08
Mar 26 2021,2459301,38.39,1.55e-07,3.7e-08
Apr 02 2021,2459307,70.14,2.44e-07,4.5e-08
Apr 09 2021,2459314,76.67,2.18e-07,3.9e-08
Apr 16 2021,2459321,53.41,1.74e-07,3.6e-08
Apr 23 2021,2459328,58.96,1.64e-07,3.3e-08
Apr 30 2021,2459335,39.88,1.71e-07,3.8e-08
May 07 2021,2459343,45.58,1.62e-07,3.7e-08
May 14 2021,2459350,62.2,1.86e-07,3.5e-08
May 21 2021,2459357,60.74,1.62e-07,3.3e-08
May 28 2021,2459364,44.2,1.26e-07,3.03e-08
Jun 04 2021,2459370,74.49,1.68e-07,3e-08
Jun 11 2021,2459377,223.36,3.49e-07,3.8e-08
Jun 18 2021,2459384,51.15,1.05e-07,2.3e-08
Jun 25 2021,2459391,18.13,1.04e-07,3.29e-08
Jul 02 2021,2459399,62.06,1.94e-07,3.7e-08
Jul 09 2021,2459406,47.97,1.78e-07,3.6e-08
Jul 16 2021,2459413,48.85,1.89e-07,3.9e-08
Jul 23 2021,2459420,46.61,2.06e-07,4.4e-08
Jul 30 2021,2459427,93.38,2.68e-07,4.2e-08
Aug 06 2021,2459433,199.46,3.57e-07,4.2e-08
Aug 13 2021,2459440,244.6,4.5e-07,5.1e-08
Aug 20 2021,2459447,240.36,4.64e-07,5.3e-08
Aug 27 2021,2459454,252.73,4.68e-07,5.2e-08
Sep 03 2021,2459461,75.53,3.18e-07,5.7e-08
Sep 10 2021,2459468,142.53,5.39e-07,7.2e-08
Sep 17 2021,2459475,151.19,5.17e-07,6.8e-08
Sep 24 2021,2459482,111.86,3.36e-07,4.8e-08
Oct 01 2021,2459489,24.75,1.66e-07,5.1e-08
Oct 08 2021,2459496,29.66,4.5e-07,1.39e-07
Oct 15 2021,2459503,75.95,2.34e-07,4.2e-08
Oct 22 2021,2459510,88.07,2.63e-07,4.3e-08
Oct 29 2021,2459517,417.06,7.44e-07,6.2e-08
Nov 05 2021,2459524,160.4,4.06e-07,5.2e-08
Nov 12 2021,2459531,114.46,2.92e-07,4.3e-08
Nov 19 2021,2459538,396.9,5.9e-07,5.1e-08
Nov 26 2021,2459545,289.5,4.23e-07,4.3e-08
Dec 03 2021,2459552,116.74,2.73e-07,4.1e-08
Dec 10 2021,2459559,152.53,3.2e-07,4.3e-08
Dec 17 2021,2459566,131.26,3.63e-07,5e-08
Dec 24 2021,2459573,227.55,4e-07,4.8e-08
Dec 31 2021,2459580,139.65,2.63e-07,3.4e-08
Jan 07 2022,2459586,223.79,3e-07,3.4e-08
Jan 14 2022,2459593,211.99,3.12e-07,3.5e-08
Jan 21 2022,2459600,119.56,3.1e-07,4.3e-08
Jan 28 2022,2459607,77.76,2.35e-07,4.1e-08
Feb 04 2022,2459614,69.56,2.11e-07,4e-08
Feb 11 2022,2459621,143.4,3.82e-07,5.1e-08
Feb 18 2022,2459628,164.04,3.85e-07,5e-08
Feb 25 2022,2459635,131.77,3.32e-07,4.6e-08
Mar 04 2022,2459644,151.04,3.82e-07,5e-08
Mar 11 2022,2459651,179.96,3.83e-07,4.9e-08
Mar 18 2022,2459658,48.28,1.98e-07,4.3e-08
Mar 25 2022,2459665,74.35,2.03e-07,3.6e-08
Apr 01 2022,2459672,80.7,2.56e-07,4.3e-08
Apr 08 2022,2459679,27.33,1.28e-07,3.74e-08
Apr 15 2022,2459686,22.7,1.14e-07,3.21e-08
Apr 22 2022,2459693,44.9,1.55e-07,3.5e-08
Apr 29 2022,2459700,92.35,2.62e-07,4.1e-08
May 06 2022,2459707,46.91,1.59e-07,3.5e-08
May 13 2022,2459714,91.02,2.23e-07,3.7e-08
May 20 2022,2459721,94.97,2.47e-07,4e-08
May 27 2022,2459728,62.24,2.02e-07,3.6e-08
Jun 03 2022,2459735,31.51,1.36e-07,3.3e-08
Jun 10 2022,2459742,88.4,1.76e-07,3e-08
Jun 17 2022,2459749,340.1,4.64e-07,4.1e-08
Jun 24 2022,2459756,343.16,4.02e-07,3.7e-08
Jul 01 2022,2459763,213.17,4.58e-07,5.1e-08
Jul 08 2022,2459770,182.83,3.75e-07,4.6e-08
Jul 15 2022,2459777,278.69,4.87e-07,5e-08
Jul 22 2022,2459784,205.18,4.88e-07,5.5e-08
Jul 29 2022,2459791,99.7,3.68e-07,5.3e-08
Aug 05 2022,2459797,71.64,2.24e-07,4.1e-08
Aug 12 2022,2459804,208.59,4.3e-07,5.1e-08
Aug 19 2022,2459811,265.73,5.18e-07,5.3e-08
Aug 26 2022,2459818,334.6,5.69e-07,5.6e-08
Sep 02 2022,2459825,510.54,8e-07,6.3e-08
Sep 09 2022,2459832,746.21,1.27e-06,8e-08
Sep 16 2022,2459839,888.6,1.66e-06,1.1e-07
Sep 23 2022,2459846,941.46,1.32e-06,8e-08
Sep 30 2022,2459853,1828.59,2.14e-06,1e-07
Oct 07 2022,2459860,644.43,2.07e-06,1.5e-07
Oct 21 2022,2459874,2016.98,1.89e-06,8e-08
Oct 28 2022,2459881,1157.98,1.45e-06,8e-08
Nov 04 2022,2459888,859.91,1.16e-06,7e-08
Nov 11 2022,2459895,873.21,1.27e-06,8e-08
Nov 18 2022,2459902,888.74,9.32e-07,5.7e-08
Nov 25 2022,2459909,847.87,8.93e-07,5.6e-08
Dec 02 2022,2459916,1766.18,1.52e-06,7e-08
Dec 09 2022,2459923,454.26,7e-07,5.8e-08
Dec 16 2022,2459930,718.31,9.76e-07,6.7e-08
Dec 23 2022,2459937,327.54,6.5e-07,6.1e-08
Dec 30 2022,2459944,359.28,6.13e-07,5.4e-08
Jan 06 2023,2459951,1190.29,1.09e-06,6e-08
Jan 13 2023,2459958,505.79,5.54e-07,4.2e-08
Jan 20 2023,2459965,441.47,5.72e-07,4.9e-08
Jan 27 2023,2459972,265.51,4.86e-07,5.1e-08
Feb 03 2023,2459978,253.47,4.91e-07,5.2e-08
Feb 10 2023,2459985,757.3,1.06e-06,7.2e-08
Feb 17 2023,2459992,524.07,7.93e-07,6.2e-08
Feb 24 2023,2459999,293.26,6.28e-07,6e-08
Mar 03 2023,2460009,100.39,2.97e-07,4.7e-08
Mar 10 2023,2460016,4.9,5.17e-08,3.14e-08
Mar 17 2023,2460023,10.6,8.04e-08,3.6e-08
Mar 24 2023,2460030,34.51,1.62e-07,4.2e-08
Mar 31 2023,2460037,15.2,8.73e-08,3.18e-08
Apr 07 2023,2460043,20.3,1.1e-07,3.72e-08
Apr 14 2023,2460050,20.22,1.28e-07,3.81e-08
Apr 21 2023,2460057,92.18,2.43e-07,4e-08
Apr 28 2023,2460064,45.32,1.74e-07,3.5e-08
May 05 2023,2460071,120.91,2.87e-07,4e-08
May 12 2023,2460078,62.47,1.8e-07,3.5e-08
May 19 2023,2460085,172.99,3.75e-07,4.5e-08
May 26 2023,2460092,141.03,3.27e-07,4.3e-08
Jun 02 2023,2460099,73.49,2.21e-07,4e-08
Jun 09 2023,2460106,159.86,3.05e-07,3.9e-08
Jun 16 2023,2460113,98.78,2.35e-07,3.5e-08
Jun 23 2023,2460120,169.73,2.7e-07,3.3e-08
Jun 30 2023,2460127,413.08,5.35e-07,4.6e-08
Jul 07 2023,2460134,576.18,8.32e-07,6.1e-08
Jul 14 2023,2460141,120.42,2.81e-07,4e-08
Sep 08 2023,2460196,99.14,3.16e-07,5e-08
