"Date(UTC)","Julian Date","MET","TS","Photon Flux [0.1-100 GeV](photons cm-2 s-1)","Photon Flux Error(photons cm-2 s-1)","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Dec 07 2012","2456269","376574401","23.2","7.43e-8","2.39e-8","-2.2","0","61.26","1e-8","0","bin227.log"
"Dec 14 2012","2456276","377179201","40.11","1.20e-7","3.05e-8","-2.2","0","68.61","1e-8","0","bin228.log"
"Dec 21 2012","2456283","377784001","6.58","4.44e-8","2.67e-8","-2.2","0","75.99","1e-8","0","bin229.log"
"Dec 28 2012","2456290","378388801","15.04","1.13e-7","4.25e-8","-2.2","0","83.41","1e-8","0","bin230.log"
"Jan 04 2013","2456296","378993601","6.58","3.63e-8","2.15e-8","-2.2","0","90.84","1e-8","0","bin231.log"
"Jan 11 2013","2456303","379598401","26.55","1.05e-7","3.02e-8","-2.2","0","98.27","1e-8","0","bin232.log"
"Jan 18 2013","2456310","380203201","29.27","9.42e-8","2.58e-8","-2.2","0","105.68","1e-8","0","bin233.log"
"Jan 25 2013","2456317","380808001","16.8","6.43e-8","2.47e-8","-2.2","0","113.04","1e-8","0","bin234.log"
"Feb 01 2013","2456324","381412801","63.45","1.71e-7","3.30e-8","-2.2","0","120.35","1e-8","0","bin235.log"
"Feb 08 2013","2456331","382017601","33.35","1.40e-7","3.70e-8","-2.2","0","127.56","1e-8","0","bin236.log"
"Feb 15 2013","2456338","382622401","23.3","9.01e-8","3.03e-8","-2.2","0","134.68","1e-8","0","bin237.log"
"Feb 22 2013","2456345","383227201","66.28","1.64e-7","3.70e-8","-2.2","0","141.65","1e-8","0","bin238.log"
"Mar 01 2013","2456354","383832001","35.14","1.31e-7","3.74e-8","-2.2","0","148.45","1e-8","0","bin239.log"
"Mar 08 2013","2456361","384436801","24.4","1.83e-7","5.20e-8","-2.2","0","154.97","1e-8","0","bin240.log"
"Mar 15 2013","2456368","385041601","38.43","1.31e-7","3.00e-8","-2.2","0","161.05","1e-8","0","bin241.log"
"Mar 22 2013","2456375","385646401","65.61","1.38e-7","3.00e-8","-2.2","0","166.18","1e-8","0","bin242.log"
"Mar 29 2013","2456382","386251201","28.71","1.10e-7","3.38e-8","-2.2","0","169.15","1e-8","0","bin243.log"
"Apr 05 2013","2456389","386856001","20.51","1.21e-7","4.00e-8","-2.2","0","168.33","1e-8","0","bin244.log"
"Apr 12 2013","2456396","387460801","10.3","7.61e-8","3.25e-8","-2.2","0","164.40","1e-8","0","bin245.log"
"Apr 19 2013","2456403","388065601","14.1","8.78e-8","3.39e-8","-2.2","0","159.12","1e-8","0","bin246.log"
"Apr 26 2013","2456410","388670401","36.63","1.37e-7","3.86e-8","-2.2","0","153.32","1e-8","0","bin247.log"
"May 03 2013","2456417","389275201","23.35","9.88e-8","2.99e-8","-2.2","0","147.31","1e-8","0","bin248.log"
"May 10 2013","2456424","389880001","62.05","1.42e-7","2.90e-8","-2.2","0","141.20","1e-8","0","bin249.log"
"May 17 2013","2456431","390484801","23.22","2.17e-7","7.00e-8","-2.2","0","135.05","1e-8","0","bin250.log"
"May 24 2013","2456438","391089601","114.6","2.64e-7","4.10e-8","-2.2","0","128.86","1e-8","0","bin251.log"
"May 31 2013","2456445","391694401","75.32","1.85e-7","4.00e-8","-2.2","0","122.64","1e-8","0","bin252.log"
"Jun 07 2013","2456451","392299201","111.03","2.97e-7","4.60e-8","-2.2","0","116.39","1e-8","0","bin253.log"
"Jun 14 2013","2456458","392904001","75.6","2.15e-7","4.30e-8","-2.2","0","110.11","1e-8","0","bin254.log"
"Jun 21 2013","2456465","393508801","118.61","2.48e-7","3.80e-8","-2.2","0","103.77","1e-8","0","bin255.log"
"Jun 28 2013","2456472","394113601","327.23","3.77e-7","3.90e-8","-2.2","0","97.39","1e-8","0","bin256.log"
"Jul 05 2013","2456480","394718401","258.2","3.92e-7","4.20e-8","-2.2","0","90.96","1e-8","0","bin257.log"
"Jul 12 2013","2456487","395323201","118.62","3.14e-7","4.90e-8","-2.2","0","84.47","1e-8","0","bin258.log"
"Jul 19 2013","2456494","395928001","156.54","3.65e-7","5.20e-8","-2.2","0","77.94","1e-8","0","bin259.log"
"Jul 26 2013","2456501","396532801","286.03","5.03e-7","5.80e-8","-2.2","0","71.36","1e-8","0","bin260.log"
"Aug 02 2013","2456507","397137601","315.84","5.92e-7","6.40e-8","-2.2","0","64.73","1e-8","0","bin261.log"
"Aug 09 2013","2456514","397742401","145.73","3.74e-7","5.20e-8","-2.2","0","58.06","1e-8","0","bin262.log"
"Aug 16 2013","2456521","398347201","160.61","3.32e-7","4.70e-8","-2.2","0","51.37","1e-8","0","bin263.log"
"Aug 23 2013","2456528","398952001","92.2","2.16e-7","3.90e-8","-2.2","0","44.64","1e-8","0","bin264.log"
"Aug 30 2013","2456535","399556801","93.16","2.00e-7","3.80e-8","-2.2","0","37.88","1e-8","0","bin265.log"
"Sep 06 2013","2456542","400161601","116.84","2.92e-7","5.00e-8","-2.2","0","31.10","1e-8","0","bin266.log"
"Sep 13 2013","2456549","400766401","139.83","3.64e-7","5.50e-8","-2.2","0","24.30","1e-8","0","bin267.log"
"Sep 20 2013","2456556","401371201","208.33","4.53e-7","5.60e-8","-2.2","0","17.47","1e-8","0","bin268.log"
"Sep 27 2013","2456563","401976001","138.65","3.74e-7","5.40e-8","-2.2","0","10.62","1e-8","0","bin269.log"
"Oct 04 2013","2456570","402580801","114.77","3.52e-7","6.10e-8","-2.2","0","3.75","1e-8","0","bin270.log"
"Oct 11 2013","2456577","403185601","224.89","4.23e-7","4.70e-8","-2.2","0","3.17","1e-8","0","bin271.log"
"Oct 18 2013","2456584","403790401","62.19","2.29e-7","4.70e-8","-2.2","0","10.11","1e-8","0","bin272.log"
"Oct 25 2013","2456591","404395201","158.95","1.73e-7","2.50e-8","-2.2","0","17.09","1e-8","0","bin273.log"
"Nov 01 2013","2456598","405000001","61.45","1.63e-7","3.40e-8","-2.2","0","24.10","1e-8","0","bin274.log"
"Nov 08 2013","2456605","405604801","77.7","1.99e-7","4.00e-8","-2.2","0","31.17","1e-8","0","bin275.log"
"Nov 15 2013","2456612","406209601","39.01","1.61e-7","4.00e-8","-2.2","0","38.28","1e-8","0","bin276.log"
"Nov 22 2013","2456619","406814401","154.5","3.14e-7","4.60e-8","-2.2","0","45.45","1e-8","0","bin277.log"
"Nov 29 2013","2456626","407419201","495.69","7.12e-7","6.00e-8","-2.2","0","52.68","1e-8","0","bin278.log"
"Dec 06 2013","2456633","408024001","3868.27","2.00e-6","7.00e-8","-2.2","0","59.96","1e-8","0","bin279.log"
"Dec 13 2013","2456640","408628801","2278.24","1.55e-6","7.00e-8","-2.2","0","67.30","1e-8","0","bin280.log"
"Dec 20 2013","2456647","409233601","2220.06","1.95e-6","9.00e-8","-2.2","0","74.68","1e-8","0","bin281.log"
"Dec 27 2013","2456654","409838401","1281.98","1.98e-6","1.10e-7","-2.2","0","82.09","1e-8","0","bin282.log"
"Jan 03 2014","2456660","410443201","836.78","1.14e-6","8.00e-8","-2.2","0","89.52","1e-8","0","bin283.log"
"Jan 10 2014","2456667","411048001","463.52","5.81e-7","4.90e-8","-2.2","0","96.95","1e-8","0","bin284.log"
"Jan 17 2014","2456674","411652801","1523.43","1.45e-6","7.00e-8","-2.2","0","104.36","1e-8","0","bin285.log"
"Jan 24 2014","2456681","412257601","207.93","8.63e-7","1.23e-7","-2.2","0","111.74","1e-8","0","bin286.log"
"Feb 07 2014","2456695","413467201","442.28","9.02e-7","7.90e-8","-2.2","0","126.29","1e-8","0","bin288.log"
"Feb 14 2014","2456702","414072001","320.55","6.36e-7","6.70e-8","-2.2","0","133.42","1e-8","0","bin289.log"
"Feb 21 2014","2456709","414676801","440.27","7.81e-7","7.40e-8","-2.2","0","140.43","1e-8","0","bin290.log"
"Feb 28 2014","2456716","415281601","1358.23","1.94e-6","1.10e-7","-2.2","0","147.26","1e-8","0","bin291.log"
"Mar 07 2014","2456725","415886401","598.34","6.43e-7","5.00e-8","-2.2","0","153.84","1e-8","0","bin292.log"
"Mar 14 2014","2456732","416491201","233.12","6.23e-7","7.10e-8","-2.2","0","160.02","1e-8","0","bin293.log"
"Mar 21 2014","2456739","417096001","177.24","4.43e-7","6.20e-8","-2.2","0","165.38","1e-8","0","bin294.log"
"Mar 28 2014","2456746","417700801","1745.78","1.97e-6","1.00e-7","-2.2","0","168.87","1e-8","0","bin295.log"
"Apr 04 2014","2456753","418305601","8402","3.33e-6","8.00e-8","-2.2","0","168.76","1e-8","0","bin296.log"
"Apr 11 2014","2456760","418910401","624.04","1.04e-6","8.40e-8","-2.2","0","165.24","1e-8","0","bin297.log"
"Apr 18 2014","2456767","419515201","194.56","4.39e-7","5.70e-8","-2.2","0","160.11","1e-8","0","bin298.log"
"Apr 25 2014","2456774","420120001","377.09","6.11e-7","5.90e-8","-2.2","0","154.37","1e-8","0","bin299.log"
"May 02 2014","2456781","420724801","236.58","4.83e-7","5.80e-8","-2.2","0","148.39","1e-8","0","bin300.log"
"May 09 2014","2456788","421329601","588.91","7.26e-7","5.70e-8","-2.2","0","142.29","1e-8","0","bin301.log"
"May 16 2014","2456795","421934401","866.69","7.52e-7","5.10e-8","-2.2","0","136.14","1e-8","0","bin302.log"
"May 23 2014","2456802","422539201","252.31","3.90e-7","4.30e-8","-2.2","0","129.96","1e-8","0","bin303.log"
"May 30 2014","2456809","423144001","190.93","3.48e-7","4.20e-8","-2.2","0","123.75","1e-8","0","bin304.log"
"Jun 06 2014","2456816","423748801","178.07","2.79e-7","3.90e-8","-2.2","0","117.51","1e-8","0","bin305.log"
"Jun 13 2014","2456823","424353601","123.75","1.86e-7","3.10e-8","-2.2","0","111.23","1e-8","0","bin306.log"
"Jun 20 2014","2456830","424958401","80.43","1.61e-7","3.30e-8","-2.2","0","104.90","1e-8","0","bin307.log"
"Jun 27 2014","2456837","425563201","38.61","1.01e-7","2.80e-8","-2.2","0","98.53","1e-8","0","bin308.log"
"Jul 04 2014","2456844","426168001","85.25","1.76e-7","3.30e-8","-2.2","0","92.11","1e-8","0","bin309.log"
"Jul 11 2014","2456851","426772801","160.62","3.31e-7","4.50e-8","-2.2","0","85.63","1e-8","0","bin310.log"
"Jul 18 2014","2456858","427377601","512.13","8.46e-7","6.90e-8","-2.2","0","79.10","1e-8","0","bin311.log"
"Jul 25 2014","2456865","427982401","671.01","1.23e-6","9.00e-8","-2.2","0","72.53","1e-8","0","bin312.log"
"Aug 01 2014","2456872","428587201","1355.96","2.16e-6","1.10e-7","-2.2","0","65.91","1e-8","0","bin313.log"
"Aug 08 2014","2456879","429192001","135.19","3.21e-7","4.60e-8","-2.2","0","59.25","1e-8","0","bin314.log"
"Aug 15 2014","2456886","429796801","529.98","6.93e-7","5.40e-8","-2.2","0","52.56","1e-8","0","bin315.log"
"Aug 22 2014","2456893","430401601","157.2","5.44e-7","7.70e-8","-2.2","0","45.84","1e-8","0","bin316.log"
"Aug 29 2014","2456900","431006401","156.95","4.07e-7","5.70e-8","-2.2","0","39.09","1e-8","0","bin317.log"
"Sep 05 2014","2456906","431611201","151.03","3.69e-7","5.10e-8","-2.2","0","32.31","1e-8","0","bin318.log"
"Sep 12 2014","2456913","432216001","157.88","4.60e-7","6.40e-8","-2.2","0","25.51","1e-8","0","bin319.log"
"Sep 19 2014","2456920","432820801","280.32","6.73e-7","7.20e-8","-2.2","0","18.69","1e-8","0","bin320.log"
"Sep 26 2014","2456927","433425601","83.18","2.53e-7","5.00e-8","-2.2","0","11.84","1e-8","0","bin321.log"
"Oct 03 2014","2456934","434030401","89.14","2.25e-7","4.00e-8","-2.2","0","4.97","1e-8","0","bin322.log"
"Oct 10 2014","2456941","434635201","209.85","4.46e-7","5.20e-8","-2.2","0","1.95","1e-8","0","bin323.log"
"Oct 17 2014","2456948","435240001","106.15","2.94e-7","4.90e-8","-2.2","0","8.87","1e-8","0","bin324.log"
"Oct 24 2014","2456955","435844801","171.04","3.32e-7","4.80e-8","-2.2","0","15.84","1e-8","0","bin325.log"
"Oct 31 2014","2456962","436449601","89.42","3.08e-7","5.10e-8","-2.2","0","22.85","1e-8","0","bin326.log"
"Nov 07 2014","2456969","437054401","86.55","2.88e-7","5.70e-8","-2.2","0","29.91","1e-8","0","bin327.log"
"Nov 14 2014","2456976","437659201","258.78","5.80e-7","6.20e-8","-2.2","0","37.02","1e-8","0","bin328.log"
"Nov 21 2014","2456983","438264001","689.92","9.77e-7","6.80e-8","-2.2","0","44.18","1e-8","0","bin329.log"
"Nov 28 2014","2456990","438868801","2456.33","2.13e-6","8.00e-8","-2.2","0","51.39","1e-8","0","bin330.log"
"Dec 05 2014","2456997","439473601","560.01","7.79e-7","6.20e-8","-2.2","0","58.66","1e-8","0","bin331.log"
"Dec 12 2014","2457004","440078401","226.42","3.45e-7","3.80e-8","-2.2","0","65.99","1e-8","0","bin332.log"
"Dec 19 2014","2457011","440683201","238.87","3.60e-7","3.90e-8","-2.2","0","73.36","1e-8","0","bin333.log"
"Dec 26 2014","2457018","441288001","201.16","3.39e-7","4.20e-8","-2.2","0","80.77","1e-8","0","bin334.log"
"Jan 02 2015","2457025","441892801","170.56","3.66e-7","4.90e-8","-2.2","0","88.20","1e-8","0","bin335.log"
"Jan 09 2015","2457032","442497601","210","3.89e-7","4.70e-8","-2.2","0","95.63","1e-8","0","bin336.log"
"Jan 16 2015","2457039","443102401","111.74","2.98e-7","4.70e-8","-2.2","0","103.05","1e-8","0","bin337.log"
"Jan 23 2015","2457046","443707201","68.16","1.79e-7","3.50e-8","-2.2","0","110.43","1e-8","0","bin338.log"
"Jan 30 2015","2457053","444312001","62.55","1.71e-7","3.40e-8","-2.2","0","117.76","1e-8","0","bin339.log"
"Feb 06 2015","2457059","444916801","153.48","2.65e-7","3.60e-8","-2.2","0","125.01","1e-8","0","bin340.log"
"Feb 13 2015","2457066","445521601","140.21","2.55e-7","3.60e-8","-2.2","0","132.16","1e-8","0","bin341.log"
"Feb 20 2015","2457073","446126401","93.44","2.58e-7","4.40e-8","-2.2","0","139.19","1e-8","0","bin342.log"
"Feb 27 2015","2457080","446731201","84.06","2.62e-7","4.60e-8","-2.2","0","146.06","1e-8","0","bin343.log"
"Mar 06 2015","2457090","447336001","51.9","2.16e-7","4.70e-8","-2.2","0","152.69","1e-8","0","bin344.log"
"Mar 13 2015","2457097","447940801","223.67","5.24e-7","6.40e-8","-2.2","0","158.96","1e-8","0","bin345.log"
"Mar 20 2015","2457104","448545601","115.02","3.68e-7","5.70e-8","-2.2","0","164.52","1e-8","0","bin346.log"
"Mar 27 2015","2457111","449150401","30.21","1.39e-7","3.70e-8","-2.2","0","168.47","1e-8","0","bin347.log"
"Apr 03 2015","2457117","449755201","95.5","2.33e-7","4.00e-8","-2.2","0","169.08","1e-8","0","bin348.log"
"Apr 10 2015","2457124","450360001","113.17","2.47e-7","4.10e-8","-2.2","0","166.03","1e-8","0","bin349.log"
"Apr 17 2015","2457131","450964801","38.39","1.47e-7","4.20e-8","-2.2","0","161.08","1e-8","0","bin350.log"
"Apr 24 2015","2457138","451569601","9.42","8.07e-8","3.98e-8","-2.2","0","155.42","1e-8","0","bin351.log"
"May 01 2015","2457145","452174401","47.07","2.17e-7","4.60e-8","-2.2","0","149.46","1e-8","0","bin352.log"
"May 08 2015","2457152","452779201","593.94","1.00e-6","7.60e-8","-2.2","0","143.38","1e-8","0","bin353.log"
"May 15 2015","2457159","453384001","526.18","8.03e-7","6.10e-8","-2.2","0","137.24","1e-8","0","bin354.log"
"May 22 2015","2457166","453988801","279.16","3.97e-7","4.10e-8","-2.2","0","131.06","1e-8","0","bin355.log"
"May 29 2015","2457173","454593601","240.83","3.77e-7","4.40e-8","-2.2","0","124.85","1e-8","0","bin356.log"
"Jun 05 2015","2457180","455198401","119.05","3.32e-7","5.30e-8","-2.2","0","118.62","1e-8","0","bin357.log"
"Jun 12 2015","2457187","455803201","6207.68","5.48e-6","1.50e-7","-2.2","0","112.34","1e-8","0","bin358.log"
"Jun 19 2015","2457194","456408001","20060.84","5.05e-6","8.00e-8","-2.2","0","106.03","1e-8","0","bin359.log"
"Jun 26 2015","2457201","457012801","997.35","1.24e-6","8.00e-8","-2.2","0","99.67","1e-8","0","bin360.log"
"Jul 03 2015","2457208","457617601","463.56","8.00e-7","7.00e-8","-2.2","0","93.25","1e-8","0","bin361.log"
"Jul 10 2015","2457215","458222401","2314.1","1.84e-6","8.00e-8","-2.2","0","86.78","1e-8","0","bin362.log"
"Jul 17 2015","2457222","458827201","933.35","8.71e-7","5.50e-8","-2.2","0","80.27","1e-8","0","bin363.log"
"Jul 24 2015","2457229","459432001","192.8","3.77e-7","4.70e-8","-2.2","0","73.70","1e-8","0","bin364.log"
"Jul 31 2015","2457236","460036801","131.32","2.98e-7","4.60e-8","-2.2","0","67.09","1e-8","0","bin365.log"
"Aug 07 2015","2457243","460641601","144.03","3.60e-7","5.30e-8","-2.2","0","60.44","1e-8","0","bin366.log"
"Aug 14 2015","2457250","461246401","86.61","2.40e-7","4.50e-8","-2.2","0","53.75","1e-8","0","bin367.log"
"Aug 21 2015","2457257","461851201","35.45","1.71e-7","4.30e-8","-2.2","0","47.03","1e-8","0","bin368.log"
"Aug 28 2015","2457264","462456001","174.55","3.07e-7","4.10e-8","-2.2","0","40.29","1e-8","0","bin369.log"
"Sep 04 2015","2457270","463060801","296.01","4.43e-7","4.50e-8","-2.2","0","33.52","1e-8","0","bin370.log"
"Sep 11 2015","2457277","463665601","380.52","5.59e-7","5.00e-8","-2.2","0","26.72","1e-8","0","bin371.log"
"Sep 18 2015","2457284","464270401","116.48","3.14e-7","4.70e-8","-2.2","0","19.90","1e-8","0","bin372.log"
"Sep 25 2015","2457291","464875201","51.68","2.13e-7","4.80e-8","-2.2","0","13.06","1e-8","0","bin373.log"
"Oct 02 2015","2457299","465480001","97.77","3.10e-7","5.50e-8","-2.2","0","6.19","1e-8","0","bin374.log"
"Oct 09 2015","2457306","466084801","184.95","4.62e-7","6.40e-8","-2.2","0","0.73","1e-8","0","bin375.log"
"Oct 16 2015","2457313","466689601","304.43","5.74e-7","5.90e-8","-2.2","0","7.64","1e-8","0","bin376.log"
"Oct 23 2015","2457320","467294401","335.12","5.37e-7","5.30e-8","-2.2","0","14.60","1e-8","0","bin377.log"
"Oct 30 2015","2457327","467899201","126.49","2.78e-7","4.10e-8","-2.2","0","21.61","1e-8","0","bin378.log"
"Nov 06 2015","2457333","468504001","158.34","3.22e-7","4.30e-8","-2.2","0","28.65","1e-8","0","bin379.log"
"Nov 13 2015","2457340","469108801","470.34","7.21e-7","6.00e-8","-2.2","0","35.75","1e-8","0","bin380.log"
"Nov 20 2015","2457347","469713601","509.51","8.29e-7","6.80e-8","-2.2","0","42.90","1e-8","0","bin381.log"
"Nov 27 2015","2457354","470318401","465.63","7.68e-7","6.90e-8","-2.2","0","50.10","1e-8","0","bin382.log"
"Dec 04 2015","2457362","470923201","243.46","4.70e-7","5.30e-8","-2.2","0","57.37","1e-8","0","bin383.log"
"Dec 11 2015","2457369","471528001","283.06","4.33e-7","5.00e-8","-2.2","0","64.68","1e-8","0","bin384.log"
"Dec 18 2015","2457376","472132801","239.93","3.52e-7","4.00e-8","-2.2","0","72.05","1e-8","0","bin385.log"
"Dec 25 2015","2457383","472737601","183.69","2.94e-7","3.70e-8","-2.2","0","79.45","1e-8","0","bin386.log"
"Jan 01 2016","2457389","473342401","206.2","3.51e-7","4.20e-8","-2.2","0","86.88","1e-8","0","bin387.log"
"Jan 08 2016","2457396","473947201","161.02","4.85e-7","6.70e-8","-2.2","0","94.31","1e-8","0","bin388.log"
"Jan 15 2016","2457403","474552001","129.02","3.32e-7","5.40e-8","-2.2","0","101.73","1e-8","0","bin389.log"
"Jan 22 2016","2457410","475156801","481.34","6.75e-7","5.90e-8","-2.2","0","109.12","1e-8","0","bin390.log"
"Jan 29 2016","2457417","475761601","292.58","5.15e-7","5.60e-8","-2.2","0","116.46","1e-8","0","bin391.log"
"Feb 05 2016","2457423","476366401","435.47","5.39e-7","4.90e-8","-2.2","0","123.73","1e-8","0","bin392.log"
"Feb 12 2016","2457430","476971201","492.14","5.41e-7","4.50e-8","-2.2","0","130.90","1e-8","0","bin393.log"
"Feb 19 2016","2457437","477576001","493.91","6.02e-7","5.10e-8","-2.2","0","137.95","1e-8","0","bin394.log"
"Feb 26 2016","2457444","478180801","193.16","3.58e-7","4.70e-8","-2.2","0","144.85","1e-8","0","bin395.log"
"Mar 04 2016","2457453","478785601","89.79","2.73e-7","4.80e-8","-2.2","0","151.54","1e-8","0","bin396.log"
"Mar 11 2016","2457460","479390401","82.7","2.65e-7","4.70e-8","-2.2","0","157.88","1e-8","0","bin397.log"
"Mar 18 2016","2457467","479995201","83.06","2.72e-7","5.00e-8","-2.2","0","163.61","1e-8","0","bin398.log"
"Mar 25 2016","2457474","480600001","238.96","4.40e-7","5.10e-8","-2.2","0","167.96","1e-8","0","bin399.log"
"Apr 01 2016","2457480","481204801","489.99","5.12e-7","4.50e-8","-2.2","0","169.27","1e-8","0","bin400.log"
"Apr 08 2016","2457487","481809601","338.74","4.53e-7","4.50e-8","-2.2","0","166.76","1e-8","0","bin401.log"
"Apr 15 2016","2457494","482414401","106.13","2.65e-7","4.30e-8","-2.2","0","162.03","1e-8","0","bin402.log"
"Apr 22 2016","2457501","483019201","65.99","2.54e-7","5.10e-8","-2.2","0","156.45","1e-8","0","bin403.log"
"Apr 29 2016","2457508","483624001","31.39","1.53e-7","4.60e-8","-2.2","0","150.53","1e-8","0","bin404.log"
"May 06 2016","2457516","484228801","45.72","1.91e-7","4.80e-8","-2.2","0","144.47","1e-8","0","bin405.log"
"May 13 2016","2457523","484833601","435.84","7.39e-7","6.70e-8","-2.2","0","138.33","1e-8","0","bin406.log"
"May 20 2016","2457530","485438401","224.2","4.35e-7","4.90e-8","-2.2","0","132.16","1e-8","0","bin407.log"
"May 27 2016","2457537","486043201","138.71","2.54e-7","3.70e-8","-2.2","0","125.96","1e-8","0","bin408.log"
"Jun 03 2016","2457543","486648001","110.99","2.65e-7","4.00e-8","-2.2","0","119.73","1e-8","0","bin409.log"
"Jun 10 2016","2457550","487252801","359.72","7.21e-7","6.70e-8","-2.2","0","113.46","1e-8","0","bin410.log"
"Jun 17 2016","2457557","487857601","164.94","4.60e-7","6.30e-8","-2.2","0","107.15","1e-8","0","bin411.log"
"Jun 24 2016","2457564","488462401","50.1","2.35e-7","5.90e-8","-2.2","0","100.80","1e-8","0","bin412.log"
"Jul 01 2016","2457572","489067201","31.67","1.81e-7","4.60e-8","-2.2","0","94.39","1e-8","0","bin413.log"
"Jul 08 2016","2457579","489672001","52.35","1.84e-7","4.30e-8","-2.2","0","87.94","1e-8","0","bin414.log"
"Jul 15 2016","2457586","490276801","89.28","1.79e-7","3.10e-8","-2.2","0","81.43","1e-8","0","bin415.log"
"Jul 22 2016","2457593","490881601","39.84","9.90e-8","2.71e-8","-2.2","0","74.87","1e-8","0","bin416.log"
"Jul 29 2016","2457600","491486401","149.25","2.65e-7","3.90e-8","-2.2","0","68.26","1e-8","0","bin417.log"
"Aug 05 2016","2457606","492091201","43.74","2.24e-7","5.30e-8","-2.2","0","61.62","1e-8","0","bin418.log"
"Aug 12 2016","2457613","492696001","25.71","1.24e-7","3.74e-8","-2.2","0","54.94","1e-8","0","bin419.log"
"Aug 19 2016","2457620","493300801","12","5.06e-8","2.94e-8","-2.2","0","48.23","1e-8","0","bin420.log"
"Aug 26 2016","2457627","493905601","22.81","1.11e-7","3.84e-8","-2.2","0","41.49","1e-8","0","bin421.log"
"Sep 02 2016","2457633","494510401","15.17","9.28e-8","3.26e-8","-2.2","0","34.72","1e-8","0","bin422.log"
"Sep 09 2016","2457640","495115201","43.91","1.22e-7","2.77e-8","-2.2","0","27.93","1e-8","0","bin423.log"
"Sep 16 2016","2457647","495720001","28.87","1.05e-7","2.97e-8","-2.2","0","21.12","1e-8","0","bin424.log"
"Sep 23 2016","2457654","496324801","45.63","1.66e-7","3.70e-8","-2.2","0","14.28","1e-8","0","bin425.log"
"Sep 30 2016","2457661","496929601","136.48","2.42e-7","3.60e-8","-2.2","0","7.41","1e-8","0","bin426.log"
"Oct 07 2016","2457669","497534401","43.3","2.66e-7","6.40e-8","-2.2","0","0.55","1e-8","0","bin427.log"
"Oct 14 2016","2457676","498139201","48.3","2.28e-7","5.30e-8","-2.2","0","6.41","1e-8","0","bin428.log"
"Oct 21 2016","2457683","498744001","42.2","1.90e-7","4.90e-8","-2.2","0","13.36","1e-8","0","bin429.log"
"Oct 28 2016","2457690","499348801","38.8","1.35e-7","3.64e-8","-2.2","0","20.36","1e-8","0","bin430.log"
"Nov 04 2016","2457696","499953601","22.78","1.00e-7","3.47e-8","-2.2","0","27.40","1e-8","0","bin431.log"
"Nov 11 2016","2457703","500558401","17.24","1.10e-7","3.77e-8","-2.2","0","34.48","1e-8","0","bin432.log"
"Nov 18 2016","2457710","501163201","64.7","2.06e-7","4.30e-8","-2.2","0","41.62","1e-8","0","bin433.log"
"Nov 25 2016","2457717","501768001","123.07","3.16e-7","4.80e-8","-2.2","0","48.82","1e-8","0","bin434.log"
"Dec 02 2016","2457725","502372801","217.35","4.59e-7","5.40e-8","-2.2","0","56.07","1e-8","0","bin435.log"
"Dec 09 2016","2457732","502977601","153.39","3.76e-7","5.30e-8","-2.2","0","63.38","1e-8","0","bin436.log"
"Dec 16 2016","2457739","503582401","123.5","3.42e-7","5.30e-8","-2.2","0","70.74","1e-8","0","bin437.log"
"Dec 23 2016","2457746","504187201","248.36","3.57e-7","4.20e-8","-2.2","0","78.13","1e-8","0","bin438.log"
"Dec 30 2016","2457753","504792001","140.09","2.69e-7","4.10e-8","-2.2","0","85.56","1e-8","0","bin439.log"
"Jan 06 2017","2457759","505396801","419.7","6.46e-7","5.80e-8","-2.2","0","92.99","1e-8","0","bin440.log"
"Jan 13 2017","2457766","506001601","378.12","6.61e-7","6.40e-8","-2.2","0","100.41","1e-8","0","bin441.log"
"Jan 20 2017","2457773","506606401","428.15","7.49e-7","6.90e-8","-2.2","0","107.81","1e-8","0","bin442.log"
"Jan 27 2017","2457780","507211201","329.18","6.25e-7","6.50e-8","-2.2","0","115.16","1e-8","0","bin443.log"
"Feb 03 2017","2457787","507816001","301.68","5.06e-7","5.30e-8","-2.2","0","122.44","1e-8","0","bin444.log"
"Feb 10 2017","2457794","508420801","295.15","4.66e-7","4.90e-8","-2.2","0","129.63","1e-8","0","bin445.log"
"Feb 17 2017","2457801","509025601","230.94","3.52e-7","4.00e-8","-2.2","0","136.71","1e-8","0","bin446.log"
"Feb 24 2017","2457808","509630401","522.91","7.17e-7","5.70e-8","-2.2","0","143.64","1e-8","0","bin447.log"
"Mar 03 2017","2457817","510235201","453.04","7.98e-7","7.00e-8","-2.2","0","150.37","1e-8","0","bin448.log"
"Mar 10 2017","2457824","510840001","521.98","9.68e-7","8.30e-8","-2.2","0","156.79","1e-8","0","bin449.log"
"Mar 17 2017","2457831","511444801","1410.83","1.88e-6","1.00e-7","-2.2","0","162.66","1e-8","0","bin450.log"
"Mar 24 2017","2457838","512049601","1476.43","1.82e-6","1.00e-7","-2.2","0","167.35","1e-8","0","bin451.log"
"Mar 31 2017","2457845","512654401","3777.53","3.24e-6","1.10e-7","-2.2","0","169.34","1e-8","0","bin452.log"
"Apr 07 2017","2457852","513259201","8142.32","2.31e-6","6.00e-8","-2.2","0","167.42","1e-8","0","bin453.log"
"Apr 14 2017","2457859","513864001","628.48","7.07e-7","5.50e-8","-2.2","0","162.96","1e-8","0","bin454.log"
"Apr 21 2017","2457866","514468801","281.84","5.46e-7","6.00e-8","-2.2","0","157.48","1e-8","0","bin455.log"
