Source_Name,GLON,GLAT,Flux1000,Unc_Flux1000,PL_Index,Unc_PL_Index,CLASS,Redshift,SED_class,nu_syn,nuFnu_syn
4FGL J0310.8-1041,193.08606,-53.345444,1.6963467e-10,3.7045002e-11,2.0170155,0.15532802,bcu,-inf,ISP,457088200000000.0,3.9199452e-13
4FGL J0310.9-3458,236.43253,-59.28365,1.14715376e-10,2.513607e-11,2.0277717,0.1701704,bcu,-inf,,0.0,0.0
4FGL J0310.9+3815,150.91856,-16.92144,3.6852585e-10,4.3739786e-11,2.395798,0.085437834,fsrq,0.945,LSP,3672823000000.0,1.3367556e-12
4FGL J0311.5-4402,253.2739,-57.234913,1.1164275e-10,2.4948571e-11,2.1710865,0.18269391,bcu,-inf,HSP,1.9952623e+17,1.9761777e-12
4FGL J0311.6+4134,149.20909,-14.029209,1.0300534e-10,3.6392524e-11,1.9526563,0.23335566,bcu,-inf,ISP,645654250000000.0,8.8533575e-13
4FGL J0312.4-3221,231.2844,-59.09164,1.0505393e-10,2.3658107e-11,2.0999925,0.16065545,bcu,0.06711,HSP,3162277600000000.0,1.10697805e-11
4FGL J0312.5-2221,212.31416,-57.711533,3.4521225e-10,3.6461882e-11,1.8571757,0.07239474,bll,-inf,HSP,2.2908677e+16,1.3871422e-12
4FGL J0312.8+0134,178.53134,-45.47984,5.158058e-10,5.0229938e-11,2.327311,0.07268707,fsrq,0.664,LSP,14621772000000.0,1.4063195e-12
4FGL J0312.9+3614,152.40927,-18.412935,3.8646822e-10,4.6955936e-11,1.8818727,0.07748192,bll,0.071516,LSP,87096360000000.0,4.1667936e-12
4FGL J0312.9+4119,149.57016,-14.1079235,2.1483637e-10,4.7745297e-11,2.694086,0.33540884,rdg,0.136,LSP,13963683000000.0,7.711094e-12
4FGL J0313.0+0229,177.62851,-44.815643,1.4014415e-10,3.6346162e-11,2.55334,0.17723793,bcu,-inf,LSP,10964782000000.0,2.1451467e-13
4FGL J0314.3+0620,174.15288,-41.88516,3.0692246e-10,4.9871853e-11,1.8985955,0.10988798,bll,0.62,HSP,1.3489629e+16,2.8244572e-12
4FGL J0314.3-5103,264.312,-53.97392,6.465275e-10,4.354659e-11,2.0434642,0.05034623,bll,-inf,LSP,63826347000000.0,1.3518173e-12
4FGL J0314.6-6549,282.9889,-45.37054,1.688755e-10,2.7136201e-11,2.4364452,0.1252443,fsrq,0.636,LSP,6760829600000.0,7.8356673e-13
4FGL J0315.4-2643,220.62161,-58.010555,1.0874249e-10,2.5855902e-11,1.7597108,0.13550991,bcu,-inf,ISP,831763800000000.0,5.211947e-13
4FGL J0315.5+4231,149.33185,-12.829796,1.08609066e-10,3.8030315e-11,1.9517274,0.2375164,bcu,-inf,,0.0,0.0
4FGL J0315.9-1033,193.97945,-52.199593,5.662938e-10,4.9849902e-11,2.475458,0.053228427,fsrq,1.565,LSP,7762471300000.0,2.4744632e-13
4FGL J0316.0-5626,271.7171,-51.003952,9.447498e-11,2.2469554e-11,2.0017126,0.17729157,bcu,-inf,,0.0,0.0
4FGL J0316.2-6437,281.55563,-46.03505,5.397273e-10,4.3239686e-11,1.7926747,0.05166043,bll,-inf,HSP,1.0715193e+16,1.612683e-12
4FGL J0316.2+0905,172.09576,-39.57533,1.6018175e-09,8.0700266e-11,1.9293858,0.036507294,bll,0.372,LSP,86099370000000.0,5.6392326e-12
4FGL J0316.2-2608,219.58904,-57.73087,5.4148475e-10,4.3251805e-11,1.8743906,0.05526775,bll,0.443,HSP,1.216186e+16,6.4133065e-12
4FGL J0316.8+4120,150.1939,-13.701539,2.6616254e-10,7.044186e-11,1.8546317,0.15211706,RDG,0.01894,ISP,851138000000000.0,7.705805e-12
4FGL J0316.9-0625,188.70128,-49.741585,1.5280455e-10,3.223864e-11,1.9359237,0.15168987,bcu,-inf,LSP,43151910000000.0,3.7968635e-13
4FGL J0317.7-2804,223.25856,-57.704338,8.899101e-11,2.3773386e-11,2.2993774,0.20963246,fsrq,1.166,LSP,4325138200000.0,2.3645636e-13
4FGL J0317.8-4414,252.94084,-56.091434,8.247029e-11,2.522611e-11,1.8277442,0.19478078,bcu,0.076106,HSP,2398833000000000.0,7.0520113e-12
4FGL J0318.7+2135,162.82187,-29.634989,7.729802e-10,6.038476e-11,2.0629842,0.057945453,bll,-inf,,0.0,0.0
4FGL J0319.4-7045,287.53165,-41.667034,1.1396883e-10,2.4770196e-11,1.8608909,0.14221716,bcu,-inf,ISP,542000880000000.0,4.7187287e-13
4FGL J0319.8+4130,150.57997,-13.2580595,3.553002e-08,3.1921416e-10,2.1055079,0.005205145,RDG,0.018,LSP,42072660000000.0,2.1721709e-10
4FGL J0319.8+1845,165.11697,-31.698418,4.0691894e-10,4.691049e-11,1.6630195,0.06509843,bll,0.19,HSP,8.1283055e+16,4.3615515e-12
4FGL J0319.9-3821,242.37767,-57.067585,1.5481798e-10,2.8908239e-11,2.4685807,0.1302098,bcu,-inf,,0.0,0.0
4FGL J0320.6+1125,171.08646,-37.122196,2.2132281e-10,5.5410374e-11,2.157082,0.17977414,bcu,-inf,HSP,5688529600000000.0,6.3158235e-13
4FGL J0321.3+0425,177.62375,-41.996304,1.8705865e-10,3.957779e-11,2.4700787,0.16639894,bcu,-inf,LSP,39810720000000.0,2.9051997e-13
4FGL J0321.3-1612,203.30467,-53.667183,1.0879449e-10,2.8651076e-11,2.1091015,0.17366786,bll,0.018,,0.0,0.0
4FGL J0322.0+2335,162.09285,-27.596306,1.4071959e-09,7.201304e-11,1.9860871,0.038716868,bll,-inf,HSP,8317638000000000.0,7.393686e-12
4FGL J0322.6-3712e,240.16666,-56.692905,5.593947e-10,4.573718e-11,2.067933,0.058730442,RDG,0.005871,LSP,3311311300000.0,9.8681785e-11
4FGL J0322.9+0940,173.13441,-38.004227,1.9487591e-10,4.5107817e-11,2.264383,0.17308843,bcu,-inf,LSP,19054608000000.0,5.5644855e-13
4FGL J0323.7-0111,184.03368,-45.225395,7.448629e-10,5.3811466e-11,1.8966516,0.050490078,bll,2.075,HSP,1096478200000000.0,1.514642e-12
4FGL J0324.3-1313,199.39087,-51.70182,1.531548e-10,3.3357622e-11,2.5338795,0.14144339,bcu,-inf,,0.0,0.0
4FGL J0324.8+3412,155.73112,-18.713596,8.2246354e-10,5.5823606e-11,2.8179884,0.036921266,nlsy1,0.061,HSP,1778279400000000.0,2.0612184e-11
4FGL J0324.8-2043,211.01723,-54.496883,1.074279e-10,2.742372e-11,1.8908408,0.19335291,bcu,-inf,,0.0,0.0
4FGL J0325.0-2416,217.00449,-55.402073,9.052732e-11,2.3842952e-11,2.488264,0.20585066,fsrq,1.161,LSP,3388441600000.0,1.7652043e-13
4FGL J0325.3+3332,156.24226,-19.195503,1.8289711e-10,4.2385012e-11,2.2643054,0.16729875,bll,0.128,,0.0,0.0
4FGL J0325.5-5635,270.82443,-49.8216,5.1377463e-10,3.9096296e-11,1.9475634,0.05516832,bll,0.060235,HSP,3.810658e+16,2.1226677e-12
4FGL J0325.6-1646,204.8792,-52.935646,1.0073233e-09,5.7872238e-11,1.861475,0.04092065,bll,0.291,HSP,4466836000000000.0,6.7833465e-12
4FGL J0325.7+2225,163.67827,-27.973644,1.1500074e-09,7.0564284e-11,2.653165,0.030815158,fsrq,2.066,LSP,3605786500000.0,3.988669e-12
4FGL J0325.9-1843,207.93642,-53.5994,1.4464478e-10,3.22581e-11,2.2223835,0.17863199,bcu,-inf,,0.0,0.0
4FGL J0326.2+0225,180.7576,-42.41934,7.224625e-10,5.7216225e-11,1.8823535,0.055645198,bll,0.147,HSP,8016781000000000.0,4.658263e-12
4FGL J0326.7-3404,234.4194,-56.072918,1.9935162e-10,2.8655642e-11,2.0573575,0.10090941,bcu,-inf,HSP,8912509000000000.0,5.277145e-13
4FGL J0327.5-1805,207.17268,-53.0113,2.1637779e-10,3.42342e-11,2.829073,0.07842465,bcu,-inf,,0.0,0.0
4FGL J0328.8-5715,271.34875,-49.08596,7.247396e-11,2.21681e-11,1.6706516,0.16691883,bll,-inf,HSP,3.801894e+16,1.356863e-12
4FGL J0330.6+0438,179.5183,-40.131935,5.290957e-10,5.361676e-11,2.241907,0.07107718,bcu,-inf,LSP,20892960000000.0,2.9227456e-13
4FGL J0330.7-2408,217.29175,-54.11109,1.10127824e-10,2.5715223e-11,1.8953611,0.1589402,bcu,-inf,,0.0,0.0
4FGL J0331.1-5243,264.8781,-50.906136,1.0405749e-10,2.3486432e-11,2.5423305,0.16174585,bcu,0.066579,LSP,13304544000000.0,5.040446e-13
4FGL J0331.3-6156,276.97458,-46.318047,7.1048123e-10,4.468911e-11,2.0047066,0.045395307,bll,-inf,HSP,4466836000000000.0,4.461943e-12
4FGL J0331.8-7040,286.52756,-40.964478,5.061921e-11,2.1316624e-11,1.6060151,0.22375111,bcu,-inf,HSP,7328245500000000.0,1.6545847e-12
4FGL J0332.1-1123,198.24857,-49.17539,1.6940367e-10,3.431995e-11,2.3897016,0.14781845,fsrq,0.207,LSP,25118865000000.0,2.914513e-12
4FGL J0332.8+1557,170.01942,-31.781885,1.2569733e-10,3.6067285e-11,1.9694229,0.17264941,bcu,-inf,LSP,33113112000000.0,3.285277e-13
4FGL J0333.1+8227,128.17961,21.286392,2.1669094e-10,3.168147e-11,2.0295613,0.09830824,bcu,-inf,,0.0,0.0
4FGL J0333.3+0233,182.15796,-40.985092,1.6150348e-10,3.61149e-11,1.95643,0.13719563,bcu,-inf,,0.0,0.0
4FGL J0333.7+7851,130.55371,18.462017,5.7533067e-10,4.1750596e-11,2.0776722,0.05585039,bll,0.4,ISP,179887090000000.0,1.941999e-12
4FGL J0333.7+2916,160.5221,-21.50749,1.521051e-09,8.144888e-11,1.9727132,0.036908433,bll,-inf,HSP,1258925400000000.0,4.025242e-12
4FGL J0333.8+4007,153.63254,-12.877236,2.429928e-10,4.0778044e-11,2.171698,0.119999446,bcu,-inf,,0.0,0.0
4FGL J0334.2-3725,240.16177,-54.38741,2.9493963e-09,9.139101e-11,2.030806,0.020619545,bll,-inf,LSP,25234808000000.0,7.0248004e-12
4FGL J0334.2-4008,244.77179,-54.074482,3.236685e-09,9.0741886e-11,2.1829443,0.017147467,bll,1.445,LSP,8336812000000.0,6.706733e-12
4FGL J0334.3+3920,154.18399,-13.450995,1.9858704e-10,4.043544e-11,1.8090348,0.122799575,rdg,0.020591,ISP,164437170000000.0,3.752615e-12
4FGL J0335.1-4459,252.70174,-52.934036,4.2309406e-10,3.658403e-11,1.9812921,0.06472293,bll,-inf,HSP,2660725000000000.0,2.5806909e-12
4FGL J0336.4+3224,158.91551,-18.696823,4.5036574e-10,7.2546795e-11,2.800158,0.05345366,fsrq,1.259,LSP,14454398000000.0,1.1044422e-11
4FGL J0336.5-0348,189.68025,-44.246796,9.847226e-11,3.038865e-11,1.634396,0.16706194,bll,0.161792,HSP,1000000000000000.0,1.2636942e-12
4FGL J0336.8-3612,238.02415,-53.934765,1.6876864e-10,2.7908367e-11,2.8129003,0.09848363,fsrq,1.537,LSP,3630780600000.0,9.652837e-13
4FGL J0337.8-1157,200.00871,-48.195717,1.3704024e-10,3.177883e-11,2.7235012,0.13545524,fsrq,3.442,LSP,2792543700000.0,1.0005528e-13
4FGL J0338.1-2443,218.86809,-52.61416,9.159808e-11,2.83832e-11,1.7325636,0.1647176,bll,0.251,HSP,1.0715193e+16,6.8574714e-13
4FGL J0338.5+1302,173.58495,-32.935448,1.5558159e-09,9.0724914e-11,1.7676449,0.03431111,bll,-inf,HSP,7328245500000000.0,1.1797175e-12
4FGL J0338.7-5706,270.16394,-47.985695,5.1871032e-11,2.0277738e-11,1.6873047,0.20371215,bcu,-inf,HSP,1.1885022e+17,1.824656e-12
4FGL J0338.9-2848,225.57976,-53.15856,4.398648e-10,3.9456778e-11,1.94189,0.06855309,bcu,-inf,,0.0,0.0
4FGL J0339.2-1736,208.07637,-50.24437,6.7790884e-10,5.3008806e-11,1.9308991,0.053826883,bll,0.06556,HSP,3162277600000000.0,2.5364014e-12
4FGL J0339.5-0146,188.00008,-42.45632,5.9929164e-09,1.3012962e-10,2.3237684,0.012491569,fsrq,0.85,LSP,4698941000000.0,4.965626e-12
4FGL J0340.4-2422,218.51639,-52.00879,1.5371718e-10,2.9607105e-11,1.9989964,0.12678047,fsrq,0.683,,0.0,0.0
4FGL J0340.5-2118,213.77927,-51.178276,8.9609903e-10,5.274327e-11,2.2613504,0.0407363,bll,0.233,LSP,57543993000000.0,4.3204602e-12
4FGL J0340.5-0256,189.49516,-42.911102,2.2358836e-10,3.847543e-11,2.247056,0.14058782,bcu,-inf,LSP,6237348400000.0,1.8933722e-12
4FGL J0342.2+3858,155.66754,-12.798774,3.146229e-10,4.4096747e-11,2.2570558,0.109612755,fsrq,0.945,LSP,5308844300000.0,6.5414194e-13
4FGL J0342.8-3007,227.92996,-52.486996,1.1703313e-10,2.5097872e-11,2.1202784,0.1526884,bcu,-inf,LSP,7498942000000.0,2.5562362e-13
4FGL J0343.2-2529,220.5104,-51.648666,4.0897488e-10,3.837665e-11,2.5365694,0.061675802,fsrq,1.419,LSP,27861212000000.0,3.1809512e-12
4FGL J0343.2-6444,279.22726,-43.659233,7.6503687e-10,4.6974914e-11,2.1678064,0.044451814,bll,-inf,ISP,190546070000000.0,1.379412e-12
4FGL J0343.4+3621,157.54086,-14.700953,4.282395e-10,5.4284705e-11,2.3537512,0.089119054,fsrq,1.485,LSP,2018366300000.0,7.699207e-13
4FGL J0344.2+3203,160.51457,-17.923107,7.264758e-10,1.3902055e-10,2.5173817,0.07919267,bcu,-inf,,0.0,0.0
4FGL J0344.4+3432,158.8877,-15.976742,1.5722162e-10,3.8709782e-11,1.8406173,0.14482732,bcu,-inf,,0.0,0.0
4FGL J0345.2-2353,218.17564,-50.833595,7.783815e-10,4.9474883e-11,2.4457405,0.042211853,bll,0.103645,ISP,251188650000000.0,7.699367e-13
4FGL J0345.5-3301,232.72441,-52.14906,1.3351001e-10,2.7921603e-11,2.2881548,0.18199404,bcu,-inf,ISP,356861750000000.0,3.3042812e-13
4FGL J0347.7-3616,238.02267,-51.734436,1.720798e-10,2.8112224e-11,2.3946729,0.12639412,bcu,-inf,LSP,13963683000000.0,2.9726446e-13
4FGL J0348.5-2749,224.53802,-50.925983,3.3965453e-09,9.552504e-11,2.176991,0.016988946,fsrq,0.991,LSP,14125376000000.0,1.8169627e-12
4FGL J0348.6-1609,207.3381,-47.628475,5.9469335e-10,4.7433585e-11,2.3714526,0.054970868,bll,-inf,LSP,27861212000000.0,5.8495843e-12
4FGL J0348.8-0828,197.46727,-44.158844,1.3718192e-10,3.271805e-11,2.3412485,0.18791471,bcu,-inf,LSP,43151910000000.0,6.772531e-13
4FGL J0348.9-4859,257.86908,-49.59612,1.0270031e-10,2.301642e-11,2.300229,0.20046611,bcu,-inf,LSP,43651580000000.0,5.922199e-13
4FGL J0349.4-1159,201.93544,-45.70423,3.041256e-10,3.8395984e-11,1.758454,0.08707374,bll,0.188,HSP,1.8197008e+18,7.376172e-12
4FGL J0349.6+2410,167.01868,-23.06129,1.763213e-10,5.1905587e-11,2.6685596,0.12636176,bcu,-inf,,0.0,0.0
4FGL J0349.8-2103,214.40398,-49.03482,1.0882377e-09,6.1626135e-11,2.4779627,0.031246886,fsrq,2.944,LSP,1698243700000.0,6.872599e-13
4FGL J0350.0+0640,181.55283,-35.163204,7.240019e-11,3.560126e-11,1.5859272,0.22476545,bcu,-inf,,0.0,0.0
4FGL J0350.4-5144,261.75406,-48.538174,1.5237533e-10,2.7008028e-11,1.8439189,0.11522163,bcu,-inf,,0.0,0.0
4FGL J0350.6-3226,231.90697,-51.03848,1.4056263e-10,2.7543206e-11,2.305365,0.15337677,bcu,-inf,LSP,6237348400000.0,5.2254777e-13
4FGL J0350.8-2814,225.32147,-50.500362,1.10893225e-10,3.177036e-11,1.7064273,0.16540977,bll,-inf,HSP,1.5240527e+16,5.222543e-13
4FGL J0352.0-2516,220.84813,-49.669537,1.12208784e-10,2.5412616e-11,2.3023531,0.18060704,bcu,-inf,LSP,2951209300000.0,1.0874443e-12
4FGL J0352.9-3623,238.17924,-50.6976,1.4063796e-10,2.7581432e-11,1.6297296,0.10441958,bll,-inf,ISP,524807460000000.0,9.594802e-13
4FGL J0353.0-6831,282.79727,-40.7699,2.3391009e-10,3.512548e-11,1.6694659,0.08874542,bll,0.087,HSP,6.025596e+17,9.289129e-12
4FGL J0353.7+8257,128.353,22.098896,1.2458876e-10,2.6048903e-11,1.6954374,0.11425402,bll,0.0694,HSP,3548134000000000.0,2.7669798e-12
4FGL J0354.7-1617,208.32715,-46.323616,1.254319e-10,2.9820566e-11,2.5286722,0.17153713,fsrq,1.187,LSP,27542287000000.0,4.265795e-13
4FGL J0354.7+8009,130.42802,20.081562,3.0089914e-10,3.2496086e-11,2.265664,0.0832399,bll,-inf,LSP,10964782000000.0,6.7833776e-13
4FGL J0355.1-1841,211.6477,-47.107773,1.3070954e-10,2.8419484e-11,1.9753194,0.16248307,bcu,-inf,ISP,567544600000000.0,1.2256713e-12
4FGL J0355.3+3909,157.54233,-11.043866,1.0145653e-10,4.34713e-11,1.797638,0.21264528,bcu,-inf,LSP,39810720000000.0,4.397309e-13
4FGL J0356.1-1329,204.85858,-44.882915,1.419695e-10,3.053502e-11,2.0778885,0.16229106,bcu,-inf,,0.0,0.0
4FGL J0357.0-4955,258.6923,-48.074566,4.10372e-10,3.5011775e-11,2.1679177,0.06323009,bll,0.643,ISP,630957340000000.0,1.916386e-12
4FGL J0357.2+2320,168.99107,-22.47995,2.488315e-10,4.1702926e-11,2.2644126,0.1209156,bcu,1.484,LSP,5308844300000.0,2.3365496e-12
4FGL J0357.2-0319,193.03229,-39.674877,1.7967279e-10,3.9657094e-11,1.7411922,0.12126011,bcu,-inf,,0.0,0.0
4FGL J0357.6-4625,253.5001,-48.784058,1.7681213e-10,2.7006472e-11,2.260471,0.113274164,bcu,-inf,LSP,4518559400000.0,8.401813e-13
4FGL J0358.0-6946,283.85916,-39.71781,1.4397368e-10,3.644383e-11,2.40867,0.21733834,bcu,-inf,LSP,9332543000000.0,5.9875477e-13
4FGL J0358.1-5954,272.18402,-44.481396,1.6323577e-10,2.6194808e-11,2.336891,0.11991774,bll,0.047516,,0.0,0.0
4FGL J0358.6+0634,183.29929,-33.569138,2.5840874e-10,4.6957153e-11,2.5665426,0.11040785,bcu,-inf,LSP,21627186000000.0,4.0535077e-13
4FGL J0358.7+7649,132.97745,17.773304,2.0238632e-10,3.1221522e-11,2.2063196,0.11834711,bcu,-inf,,0.0,0.0
4FGL J0359.0-3053,229.76392,-49.098835,1.9309412e-10,3.03937e-11,1.9283414,0.11012136,bll,0.65,HSP,3.1622777e+16,2.644119e-12
4FGL J0359.4-0236,192.62732,-38.837822,1.4247263e-10,3.8828753e-11,1.765283,0.15450831,bcu,-inf,,0.0,0.0
4FGL J0359.4-2616,222.89027,-48.244083,2.0955004e-10,3.4931637e-11,2.3178446,0.13290241,bll,-inf,LSP,13182567000000.0,3.6200201e-13
4FGL J0400.7+3920,158.22192,-10.21792,3.7777984e-10,6.184099e-11,2.1721358,0.110513695,bcu,-inf,LSP,33884415000000.0,8.704924e-13
4FGL J0401.0-5353,264.0165,-46.330727,9.928258e-11,2.4444691e-11,1.6729234,0.14456171,bcu,-inf,,0.0,0.0
4FGL J0401.3+0412,186.04407,-34.498848,2.574577e-10,4.8251854e-11,2.5434241,0.12610734,bcu,0.306,LSP,7943282500000.0,2.519875e-12
4FGL J0401.7+2112,171.45291,-23.247892,6.14434e-10,5.674784e-11,2.419842,0.06190313,fsrq,0.834,LSP,21627186000000.0,1.1663825e-12
4FGL J0401.9-2034,215.0146,-46.204697,6.5159267e-10,4.741471e-11,2.309426,0.04969266,bcu,-inf,LSP,13963683000000.0,5.563089e-13
4FGL J0402.0-2616,223.071,-47.68402,5.940073e-10,5.3248593e-11,2.1336176,0.06307884,bll,1.92,LSP,39810720000000.0,1.1945298e-12
4FGL J0402.0+2737,166.65242,-18.650715,1.404423e-10,3.5913345e-11,2.2922738,0.17719896,bcu,-inf,LSP,33884415000000.0,4.0045156e-13
4FGL J0402.1-3147,231.24184,-48.542416,2.8498365e-10,3.4060494e-11,2.3942745,0.089162804,fsrq,1.288,LSP,4168693800000.0,1.0984821e-12
4FGL J0403.3+2601,168.05563,-19.592503,1.9623589e-10,4.0674127e-11,2.5859144,0.11686775,fsrq,2.109,LSP,2089296100000.0,1.0339535e-12
4FGL J0403.5-2437,220.8108,-46.963497,2.3110537e-10,3.5358397e-11,2.4295244,0.10978598,bll,0.598,LSP,5533501000000.0,1.7303342e-12
4FGL J0403.9-3605,237.74768,-48.48257,4.935123e-09,1.0613261e-10,2.5284357,0.010697705,FSRQ,1.417,LSP,3767038000000.0,2.182936e-11
4FGL J0404.1-1715,210.81894,-44.57977,1.2917756e-10,2.810811e-11,1.9960237,0.15628035,bcu,-inf,LSP,54954086000000.0,4.230883e-13
4FGL J0404.3-1559,209.20099,-44.082714,1.1515763e-10,2.6812377e-11,2.2780929,0.16197526,bcu,-inf,LSP,3273407000000.0,3.467025e-13
4FGL J0405.6-1308,205.78731,-42.632233,5.575677e-10,4.7098336e-11,2.5478158,0.050918248,fsrq,0.571,LSP,87096360000000.0,2.9409524e-12
4FGL J0406.0-5407,263.9988,-45.566956,1.6487814e-10,2.6746202e-11,2.3758187,0.12801325,bcu,-inf,,0.0,0.0
4FGL J0407.0-3826,241.28423,-47.876785,2.0217057e-09,7.7619744e-11,2.364604,0.024391249,fsrq,1.285,LSP,2786121200000.0,1.880282e-12
4FGL J0407.5+0741,183.88928,-31.141087,8.120007e-10,6.345299e-11,2.3113482,0.056702238,bll,1.133,LSP,6918310000000.0,1.2151476e-12
4FGL J0409.4+3201,164.65375,-14.366358,3.027796e-10,4.688573e-11,2.0317652,0.11233105,bcu,-inf,,0.0,0.0
4FGL J0409.8-0359,195.88716,-37.37893,6.773752e-10,5.94643e-11,2.06075,0.0638127,bll,-inf,ISP,120226444000000.0,2.4871101e-12
4FGL J0411.7+3041,165.99673,-14.975767,1.8697091e-10,4.5389817e-11,2.358625,0.13721031,bcu,-inf,LSP,1348962900000.0,1.3459038e-13
4FGL J0412.3+0239,189.52013,-33.19688,3.3508324e-10,4.9692247e-11,2.329566,0.106820524,bcu,-inf,LSP,10939564000000.0,3.5234977e-13
4FGL J0413.1-5332,262.80347,-44.72508,3.5754005e-10,4.1026793e-11,2.4116828,0.075792804,fsrq,1.024,LSP,24547089000000.0,2.9350667e-13
4FGL J0414.6-0842,201.8392,-38.685436,1.1983031e-10,3.161397e-11,2.105503,0.1886333,bcu,-inf,,0.0,0.0
4FGL J0414.8-5338,262.84558,-44.45141,1.7100306e-10,3.692359e-11,1.7893293,0.12846889,bcu,-inf,ISP,353997340000000.0,6.5526653e-13
4FGL J0415.2-5741,268.19745,-43.245174,3.7383718e-11,2.1681549e-11,1.5943711,0.2953698,bcu,-inf,,0.0,0.0
4FGL J0416.0-4743,254.60489,-45.47764,8.973248e-11,2.2940174e-11,2.4567175,0.1662778,bcu,-inf,,0.0,0.0
4FGL J0416.0-6628,279.0392,-39.85734,1.2326117e-10,2.4703612e-11,2.2481856,0.18158652,bcu,-inf,,0.0,0.0
4FGL J0416.2-4353,249.12997,-45.882275,1.3630216e-10,2.8076114e-11,2.548558,0.12574592,fsrq,0.398,LSP,58210320000000.0,1.1600829e-12
4FGL J0416.5-1852,214.32652,-42.39917,6.628307e-10,4.762478e-11,2.3945532,0.04619279,fsrq,1.536,LSP,2264644200000.0,1.3202161e-12
4FGL J0416.9+0105,191.8219,-33.153397,6.1713135e-10,5.6214405e-11,1.8760538,0.06446513,bll,0.287,HSP,4.8977883e+16,1.114528e-11
4FGL J0418.1-0252,196.0539,-35.039387,7.79018e-10,6.0712574e-11,2.3352623,0.054723825,bcu,-inf,LSP,13963683000000.0,6.0332175e-13
4FGL J0418.4+3414,164.41455,-11.480435,2.0169891e-10,4.3769457e-11,2.3309934,0.1552587,bcu,-inf,,0.0,0.0
4FGL J0420.0+0805,185.69443,-28.451088,1.6781442e-10,4.1442128e-11,2.5429854,0.17669623,bcu,-inf,LSP,8317638000000.0,2.3965197e-13
4FGL J0420.3-6016,271.219,-41.78716,1.7921954e-10,2.6778e-11,2.1247096,0.13022952,bll,-inf,,0.0,0.0
4FGL J0420.3-3745,240.33931,-45.24601,1.0884388e-09,5.7932548e-11,2.235787,0.043035515,bcu,-inf,LSP,70794575000000.0,4.1989432e-13
4FGL J0421.0-0752,201.85655,-36.90106,1.8595674e-10,3.8347547e-11,2.5176742,0.15152116,bcu,-inf,,0.0,0.0
4FGL J0422.1-0644,200.7763,-36.11636,1.2463176e-09,6.81855e-11,2.490661,0.0322828,fsrq,0.242,LSP,40738030000000.0,2.5241781e-12
4FGL J0422.3+1951,176.02396,-20.609789,4.852057e-10,6.191413e-11,2.062935,0.093373135,bll,0.512,LSP,22646444000000.0,3.6970218e-13
4FGL J0422.8+0225,191.48119,-31.182169,1.5700635e-10,5.0245856e-11,2.830942,0.10431655,fsrq,2.277,LSP,783429660000.0,6.672906e-13
4FGL J0423.1+2106,175.14754,-19.655537,5.2516574e-10,6.1277865e-11,2.290217,0.080380484,bcu,-inf,LSP,16405897000000.0,4.186017e-13
4FGL J0423.3-0120,195.2881,-33.126907,3.361083e-09,1.03247036e-10,2.3318553,0.018979989,FSRQ,0.916,LSP,5929253000000.0,2.649171e-11
4FGL J0424.7+0036,193.58473,-31.77712,1.6738525e-09,7.532621e-11,2.2133434,0.03509554,bll,0.268,LSP,46773515000000.0,9.233642e-12
4FGL J0424.9-5331,262.19254,-43.01426,7.6356155e-10,4.769041e-11,2.264519,0.04253534,bll,0.39,LSP,83176380000000.0,4.2130054e-12
4FGL J0426.7+6826,140.6745,13.363747,5.7871097e-10,4.683615e-11,2.2295659,0.061279636,bcu,-inf,LSP,12882495000000.0,2.757903e-12
4FGL J0427.3-3900,242.1729,-43.9343,6.3518824e-10,5.124612e-11,2.8442268,0.047461808,bcu,-inf,LSP,7244359400000.0,1.3129252e-12
4FGL J0428.6-3756,240.71034,-43.614655,2.3684994e-08,2.4670235e-10,2.0977023,0.006295787,bll,1.11,LSP,4786301000000.0,7.1447657e-12
4FGL J0428.7-5003,257.3915,-43.05863,9.13865e-11,2.359015e-11,2.5189009,0.16936243,bcu,-inf,LSP,2187761700000.0,4.2310873e-13
4FGL J0429.0-0006,194.94923,-31.261189,8.953483e-11,3.3114046e-11,2.7172532,0.23843496,bcu,-inf,,0.0,0.0
4FGL J0429.3-3238,233.4735,-42.957825,1.2769896e-10,2.7228275e-11,2.0138853,0.15241633,bll,0.51,ISP,534564350000000.0,6.3738375e-13
4FGL J0429.3-4326,248.3123,-43.546547,1.378377e-10,2.5630565e-11,2.4086306,0.14227153,fsrq,1.423,LSP,10964782000000.0,2.2789352e-13
4FGL J0429.8+2843,170.24599,-13.476303,8.9981e-10,7.681688e-11,2.1175108,0.06037425,bcu,-inf,LSP,24547089000000.0,4.357245e-13
4FGL J0429.9-3101,231.32568,-42.576515,3.8888895e-10,3.7230795e-11,1.9585443,0.07183732,bcu,-inf,ISP,691831000000000.0,1.200237e-12
4FGL J0430.2-0356,199.02902,-32.978252,1.15761116e-10,3.3916665e-11,2.6901164,0.17665389,bcu,0.628,LSP,4365158400000.0,3.4578885e-13
4FGL J0430.3-2507,223.61865,-41.228725,3.731932e-10,3.9391494e-11,2.1764174,0.08137257,bll,0.516,ISP,451855960000000.0,1.1193606e-12
4FGL J0430.3+1654,179.75235,-21.042122,6.086821e-10,6.3856205e-11,2.3501172,0.07791358,bcu,-inf,,0.0,0.0
